"","Date","Observer","Location","Point","StandardizedLocationName","LocalSurveyName","Species","whattodowiththissighting","Quantity","Heard.Seen","Angle..deg.","Distance..m.","Breeding.Code","Flyover","Notes"
"5272","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC1",NA,NA,"LASP","KEEP",1,"H","290",80,"","",""
"5273","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"AMCR","KEEP",1,"H","110",250,"","",""
"5274","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"RTHA","KEEP",1,"H","150",400,"","",""
"5275","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"NOCA","KEEP",1,"H","180",150,"","",""
"5276","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"TUTI","KEEP",1,"H","120",250,"","",""
"5277","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"MODO","KEEP",2,"S","310",200,"","","on fence"
"5278","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"EAME","KEEP",1,"H","45",100,"","",""
"5279","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"NOCA","KEEP",1,"H","120",300,"","",""
"5280","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"EAME","KEEP",1,"S","95",280,"","",""
"5281","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"PABU","KEEP",1,"H","200",120,"","",""
"5282","06/21/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC5",NA,NA,"EAME","KEEP",1,"H","330",70,"","",""
"5283","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"NOCA","KEEP",1,"H","200",220,"","",""
"5284","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"TUTI","KEEP",1,"H","185",220,"","",""
"5285","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"CAEG","KEEP",2,"S","180",300,"","Flyover","flying"
"5286","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"EAME","KEEP",1,"H","165",40,"S","","chatter"
"5287","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"CAEG","KEEP",11,"S","180",350,"","","in cow pen"
"5288","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"YBCU","KEEP",1,"H","250",120,"","",""
"5289","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"EAME","KEEP",1,"H","145",70,"","",""
"5290","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"EAME","KEEP",1,"H","310",80,"","",""
"5291","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"CAEG","KEEP",44,"S","160",350,"","","in cow pen"
"5292","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"STFL","KEEP",1,"S","300",40,"","","on fence"
"5293","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"GBHE","KEEP",1,"S","270",15,"","Flyover","flyover"
"5294","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"BARS","KEEP",1,"S","130",35,"","",""
"5295","06/23/2013","JGK","Meers","MEER-PC1",NA,NA,"CLSW","KEEP",5,"S","350",20,"","",""
"5296","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"CLSW","KEEP",2,"S","5",15,"","Flyover","flying"
"5297","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"DICK","KEEP",1,"H","95",40,"","",""
"5298","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"TUVU","KEEP",1,"S","330",250,"","Flyover","flying"
"5299","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"CLSW","KEEP",4,"S","290",45,"","","on fence"
"5300","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"CAEG","KEEP",2,"S","320",120,"","Flyover","flying"
"5301","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"BARS","KEEP",2,"S","350",200,"","",""
"5302","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"CAEG","KEEP",1,"S","180",15,"","Flyover","flying"
"5303","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"CAEG","KEEP",3,"S","120",150,"","Flyover","flying"
"5304","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"DICK","KEEP",1,"H","70",45,"","",""
"5305","06/23/2013","JGK","Meers","MEER-PC5",NA,NA,"EAME","KEEP",1,"H","40",70,"","",""
"5306","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"BGGN","KEEP",1,"H","325",60,"","",""
"5307","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"NOCA","KEEP",1,"H","100",120,"","",""
"5308","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"PABU","KEEP",1,"H","100",130,"","",""
"5309","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"PABU","KEEP",1,"H","180",90,"","",""
"5310","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"AMCR","KEEP",1,"H","250",150,"","",""
"5311","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"SUTA","KEEP",1,"H","220",180,"","",""
"5312","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"SUTA","KEEP",1,"H","110",130,"","",""
"5313","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"PABU","KEEP",1,"H","200",85,"","",""
"5314","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"CAEG","KEEP",3,"S","45",400,"","Flyover","flying"
"5315","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"AMCR","KEEP",1,"H","90",300,"","",""
"5316","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"GREG","KEEP",1,"S","85",250,"","Flyover","flying"
"5317","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC13",NA,NA,"SUTA","KEEP",1,"H","290",80,"","",""
"5318","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"H","130",45,"","",""
"5319","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"NOBO","KEEP",1,"H","140",250,"","",""
"5320","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"CAEG","KEEP",1,"S","85",200,"","Flyover","flying"
"5321","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"NOBO","KEEP",1,"H","190",180,"","",""
"5322","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"H","180",80,"","",""
"5323","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"H","200",40,"","",""
"5324","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"H","290",60,"","",""
"5325","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"LASP","KEEP",1,"H","310",80,"","",""
"5326","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"PABU","KEEP",1,"H","285",110,"","",""
"5327","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"STFL","KEEP",1,"H","30",45,"","",""
"5328","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"WITU","KEEP",1,"S","195",230,"","",""
"5329","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"WITU","KEEP",2,"S","185",230,"","",""
"5330","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"STFL","KEEP",1,"S","20",15,"P","","with other"
"5331","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"PABU","KEEP",1,"H","180",200,"","",""
"5332","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"WITU","KEEP",2,"S","190",230,"","","group"
"5333","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"TUVU","KEEP",1,"S","165",250,"","Flyover","flying"
"5334","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"S","220",180,"","","on bush"
"5335","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"H","90",75,"","",""
"5336","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC17",NA,NA,"EAME","KEEP",1,"S","180",120,"","Flyover","flying"
"5337","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"EAME","KEEP",1,"H","325",35,"","","in tree"
"5338","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"EAME","KEEP",1,"S","320",40,"A","","chasing other"
"5339","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"NOBO","KEEP",1,"H","280",230,"","",""
"5340","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"EAME","KEEP",1,"S","240",250,"","","on bush"
"5341","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"BARS","KEEP",2,"S","210",130,"","Flyover","flying"
"5342","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"NOBO","KEEP",1,"H","5",200,"","",""
"5343","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"CAEG","KEEP",5,"S","210",300,"","Flyover","flying"
"5344","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"WEKI","KEEP",1,"S","180",35,"","Flyover","flying"
"5345","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC21",NA,NA,"BARS","KEEP",1,"S","185",60,"","Flyover","flying"
"5346","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"EAME","KEEP",1,"H","250",80,"","",""
"5347","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"NOBO","KEEP",1,"H","240",250,"","",""
"5348","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"EAME","KEEP",1,"H","35",35,"","","on fence"
"5349","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"NOBO","KEEP",1,"H","160",300,"","",""
"5350","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"EAME","KEEP",1,"H","150",40,"","",""
"5351","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"NOBO","KEEP",1,"H","170",225,"","",""
"5352","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"AMCR","KEEP",7,"H","355",180,"","","then saw"
"5353","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"EAME","KEEP",1,"H","280",60,"","",""
"5354","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"PABU","KEEP",1,"H","245",350,"","",""
"5355","06/23/2013","JGK","Wichita Mountains Wildlife Refuge","WMWR-PC9",NA,NA,"TUVU","KEEP",3,"S","30",250,"","Flyover","flying"
"5356","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"GRSP","KEEP",1,"S","180",40,"","",""
"5357","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"GRSP","KEEP",1,"S","190",40,"","",""
"5358","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"TUVU","KEEP",1,"S","260",200,"","",""
"5359","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"TUVU","KEEP",2,"S","280",500,"","",""
"5360","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"KILL","KEEP",1,"S","315",50,"","",""
"5361","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"TUVU","KEEP",2,"S","180",500,"5 kettling","",""
"5362","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"DICK","KEEP",1,"S","315",65,"","",""
"5363","06/03/2013","MAB","Selman Ranch","Selman Ranch Pt 2",NA,NA,"BLGR","KEEP",1,"S","180",40,"","",""
"5364","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"CASP","KEEP",1,"H","90",50,"","",""
"5365","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"NOBO","KEEP",1,"H","0",200,"","",""
"5366","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"LASP","KEEP",1,"S","270",25,"","",""
"5367","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"NOBO","KEEP",1,"H","180",300,"","",""
"5368","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"NOBO","KEEP",1,"H","270",500,"","",""
"5369","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"CASP","KEEP",1,"S","90",50,"","",""
"5370","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"DICK","KEEP",1,"H","10",100,"","",""
"5371","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"WEME","KEEP",1,"H","350",250,"","",""
"5372","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"MODO","KEEP",1,"S","270",40,"","",""
"5373","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"MODO","KEEP",1,"S","220",40,"","",""
"5374","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"WEME","KEEP",1,"H","260",400,"","",""
"5375","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"CASP","KEEP",1,"H","200",125,"","",""
"5376","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 1",NA,NA,"BHCO","KEEP",1,"S","240",150,"","",""
"5377","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"WEME","KEEP",1,"H","180",200,"","",""
"5378","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"NOBO","KEEP",1,"H","90",300,"","",""
"5379","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"CASP","KEEP",1,"H","100",60,"","",""
"5380","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"CASP","KEEP",1,"H","70",75,"","",""
"5381","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"DICK","KEEP",1,"H","90",40,"","",""
"5382","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"DICK","KEEP",1,"H","80",50,"","",""
"5383","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"CONI","KEEP",1,"S","350",300,"","",""
"5384","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"LASP","KEEP",3,"S","75",30,"","",""
"5385","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"NOMO","KEEP",1,"S","260",100,"","",""
"5386","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"TUVU","KEEP",3,"S","270",2000,"","",""
"5387","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"MODO","KEEP",1,"S","90",75,"","",""
"5388","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 10",NA,NA,"WEME","KEEP",1,"H","0",400,"","",""
"5389","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"WEME","KEEP",1,"H","55",50,"","",""
"5390","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"NOMO","KEEP",1,"H","90",60,"","",""
"5391","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"GRSP","KEEP",1,"H","45",10,"","",""
"5392","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"DICK","KEEP",1,"H","90",50,"","",""
"5393","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"DICK","KEEP",1,"H","85",75,"","",""
"5394","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"CASP","KEEP",1,"H","110",100,"","",""
"5395","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"CASP","KEEP",1,"H","75",100,"","",""
"5396","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"LASP","KEEP",1,"S","90",20,"","",""
"5397","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 11",NA,NA,"TUVU","KEEP",1,"S","45",500,"","",""
"5398","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"CASP","KEEP",1,"H","200",75,"","",""
"5399","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"WEME","KEEP",1,"H","90",60,"","",""
"5400","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"DICK","KEEP",1,"H","140",90,"","",""
"5401","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"WEME","KEEP",1,"H","140",150,"","",""
"5402","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"WEME","KEEP",1,"H","80",200,"","",""
"5403","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"EAKI","KEEP",1,"H","90",75,"","",""
"5404","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"DICK","KEEP",1,"S","120",50,"","",""
"5405","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"NOMO","KEEP",1,"H","90",180,"","",""
"5406","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"OROR","KEEP",1,"H","75",200,"","",""
"5407","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"TUVU","KEEP",1,"S","320",2500,"","",""
"5408","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 12",NA,NA,"CASP","KEEP",1,"H","290",100,"","",""
"5409","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"WEME","KEEP",1,"H","270",150,"","",""
"5410","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"CASP","KEEP",1,"H","80",40,"","",""
"5411","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"NOBO","KEEP",1,"H","170",500,"","",""
"5412","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"BEVI","KEEP",1,"H","120",40,"","",""
"5413","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"BRTH","KEEP",1,"H","270",100,"","",""
"5414","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"MODO","KEEP",1,"S","350",85,"","",""
"5415","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"BRTH","KEEP",1,"S","120",40,"","",""
"5416","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"RWBL","KEEP",1,"S","200",120,"","",""
"5417","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"CLSW","KEEP",1,"S","310",35,"","",""
"5418","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"BRTH","KEEP",1,"S","270",22,"","",""
"5419","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"MODO","KEEP",2,"S","100",65,"","",""
"5420","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"MODO","KEEP",1,"S","0",40,"","",""
"5421","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"EAKI","KEEP",1,"S","0",40,"","",""
"5422","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 2",NA,NA,"STFL","KEEP",1,"S","355",35,"","",""
"5423","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"NOBO","KEEP",1,"H","190",500,"","",""
"5424","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"EAME","KEEP",1,"H","270",50,"","",""
"5425","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"EAME","KEEP",1,"H","200",150,"","",""
"5426","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"CONI","KEEP",1,"S","35",150,"","",""
"5427","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"CASP","KEEP",1,"H","160",200,"","",""
"5428","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"MODO","KEEP",1,"S","115",75,"","",""
"5429","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"EAME","KEEP",1,"H","180",100,"","",""
"5430","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"BHCO","KEEP",1,"S","250",125,"","",""
"5431","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"MODO","KEEP",1,"S","0",65,"","",""
"5432","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"NOMO","KEEP",1,"H","300",150,"","",""
"5433","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"LOSH","KEEP",1,"S","270",80,"","",""
"5434","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 3",NA,NA,"ATFL","KEEP",1,"S","0",20,"","",""
"5435","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"WEME","KEEP",1,"H","60",150,"","",""
"5436","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"FISP","KEEP",1,"H","45",100,"","",""
"5437","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"CASP","KEEP",1,"H","160",75,"","",""
"5438","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"NOBO","KEEP",1,"H","200",500,"","",""
"5439","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"MODO","KEEP",1,"S","200",150,"","",""
"5440","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"CASP","KEEP",1,"H","110",50,"","",""
"5441","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"BRTH","KEEP",1,"S","170",60,"","",""
"5442","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"BHCO","KEEP",2,"S","30",50,"","",""
"5443","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"STFL","KEEP",1,"S","270",500,"","",""
"5444","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"MODO","KEEP",1,"S","200",75,"","",""
"5445","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 4",NA,NA,"HOLA","KEEP",4,"S","0",200,"","",""
"5446","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"CASP","KEEP",1,"H","90",40,"","",""
"5447","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"BHCO","KEEP",1,"S","0",30,"","",""
"5448","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"CASP","KEEP",1,"H","220",50,"","",""
"5449","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"NOMO","KEEP",1,"H","90",200,"","",""
"5450","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"CONI","KEEP",1,"S","260",650,"","",""
"5451","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"LASP","KEEP",1,"S","180",40,"","",""
"5452","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"BHCO","KEEP",1,"S","180",45,"","",""
"5453","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"TUVU","KEEP",1,"S","10",750,"","",""
"5454","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"WEME","KEEP",1,"H","160",300,"","",""
"5455","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"WEME","KEEP",1,"H","210",150,"","",""
"5456","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"MODO","KEEP",1,"S","90",30,"","",""
"5457","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 5",NA,NA,"CASP","KEEP",1,"H","210",75,"","",""
"5458","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"NOBO","KEEP",1,"H","230",400,"","",""
"5459","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"WEME","KEEP",1,"H","90",150,"","",""
"5460","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"WEME","KEEP",1,"H","75",150,"","",""
"5461","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"OROR","KEEP",1,"H","90",75,"","",""
"5462","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"BEVI","KEEP",1,"H","90",85,"","",""
"5463","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"AMCR","KEEP",1,"H","60",50,"","",""
"5464","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"CASP","KEEP",2,"S","90",60,"P","",""
"5465","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"FISP","KEEP",1,"H","55",50,"","",""
"5466","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 6",NA,NA,"FISP","KEEP",1,"H","100",80,"","",""
"5467","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"WEME","KEEP",1,"H","90",50,"","",""
"5468","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"EAKI","KEEP",1,"S","125",15,"","",""
"5469","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"WEME","KEEP",1,"H","270",75,"","",""
"5470","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"CASP","KEEP",1,"H","45",45,"","",""
"5471","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"CASP","KEEP",1,"H","80",30,"","",""
"5472","06/04/2013","MAB","Cimarron Hills WMA","Cimarron Hills 7",NA,NA,"CASP","KEEP",1,"H","330",50,"","",""
